"ensembl_gene_id" "external_gene_name" "chromosome_name" "start_position" "end_position" "description"
"ENSXETG00000000724" "" "Chr6" 42201260 42202713 ""
"ENSXETG00000034261" "hsf2.2" "Chr5" 65286277 65323197 "heat shock factor 2, 2 [Source:Xenbase;Acc:XB-GENE-5919609]"
"ENSXETG00000038233" "" "Chr7" 83686737 83688188 ""
"ENSXETG00000031601" "calhm1" "Chr7" 28532461 28535345 "calcium homeostasis modulator 1 [Source:Xenbase;Acc:XB-GENE-988872]"
"ENSXETG00000021858" "snx19" "Chr7" 69655379 69671925 "sorting nexin 19 [Source:Xenbase;Acc:XB-GENE-5887503]"
"ENSXETG00000020144" "exosc7" "Chr6" 55055399 55075471 "exosome component 7 [Source:Xenbase;Acc:XB-GENE-1016257]"
"ENSXETG00000039225" "" "Chr5" 128533712 128537844 ""
"ENSXETG00000045351" "" "Chr7" 59139835 59146608 ""
"ENSXETG00000002382" "tbc1d8b" "Chr8" 58582540 58616734 "TBC1 domain family member 8B [Source:Xenbase;Acc:XB-GENE-923435]"
"ENSXETG00000044493" "" "Chr7" 91146884 91149119 ""
"ENSXETG00000009495" "" "Chr7" 120990832 121049883 ""
"ENSXETG00000007942" "pzp" "Chr7" 7016589 7202104 "pregnancy-zone protein [Source:Xenbase;Acc:XB-GENE-921402]"
"ENSXETG00000046114" "" "Chr6" 4048794 4049347 ""
"ENSXETG00000035303" "" "Chr3" 146197806 146207095 ""
"ENSXETG00000047583" "" "Chr1" 215113603 215137346 ""
"ENSXETG00000021839" "adamts15" "Chr7" 69883149 69929009 "ADAM metallopeptidase with thrombospondin type 1 motif 15 [Source:Xenbase;Acc:XB-GENE-6051208]"
"ENSXETG00000020436" "riok1" "Chr6" 89095019 89121296 "RIO kinase 1 [Source:Xenbase;Acc:XB-GENE-492176]"
"ENSXETG00000044108" "" "Chr7" 47676349 47678046 ""
"ENSXETG00000003686" "als2cl" "Chr6" 11163726 11221965 "ALS2 C-terminal like [Source:Xenbase;Acc:XB-GENE-993049]"
"ENSXETG00000007199" "ppp1r14b" "Chr4" 35478181 35487555 "protein phosphatase 1 regulatory inhibitor subunit 14B [Source:Xenbase;Acc:XB-GENE-485314]"
"ENSXETG00000031332" "cpne8" "Chr3" 74817134 75005186 "copine VIII [Source:Xenbase;Acc:XB-GENE-981291]"
"ENSXETG00000025460" "vma21" "Chr8" 58439790 58445103 "VMA21, vacuolar ATPase assembly factor [Source:Xenbase;Acc:XB-GENE-5730849]"
"ENSXETG00000011395" "calhm2" "Chr7" 28542082 28556864 "calcium homeostasis modulator 2 [Source:Xenbase;Acc:XB-GENE-944794]"
"ENSXETG00000014263" "trnau1ap" "Chr7" 126438945 126477296 "tRNA selenocysteine 1 associated protein 1 [Source:Xenbase;Acc:XB-GENE-5809452]"
"ENSXETG00000048325" "c2cd5" "Chr3" 1322990 1368683 "C2 calcium-dependent domain containing 5 [Source:Xenbase;Acc:XB-GENE-5915013]"
"ENSXETG00000003798" "ppfia1" "Chr4" 14490055 14555971 "protein tyrosine phosphatase, receptor type, f polypeptide (PTPRF), interacting protein (liprin), alpha 1 [Source:Xenbase;Acc:XB-GENE-984553]"
"ENSXETG00000043016" "" "Chr7" 48638253 48643920 ""
"ENSXETG00000042804" "" "Chr6" 4052548 4053212 ""
"ENSXETG00000041741" "" "Chr7" 70042671 70043994 ""
"ENSXETG00000027304" "cldnd1" "Chr7" 59157186 59191964 "claudin domain containing 1 [Source:Xenbase;Acc:XB-GENE-959962]"
"ENSXETG00000044957" "" "Chr1" 215146554 215160260 ""
"ENSXETG00000035295" "ndp" "Chr2" 55989941 56032373 "Norrie disease (pseudoglioma) [Source:Xenbase;Acc:XB-GENE-852783]"
"ENSXETG00000042159" "" "Chr8" 96345750 96402386 ""
"ENSXETG00000044901" "" "Chr6" 89140350 89162911 ""
"ENSXETG00000048997" "atp6v1al" "Chr8" 147002627 147035767 "ATPase, H+ transporting, lysosomal 70kDa, V1 subunit A like [Source:Xenbase;Acc:XB-GENE-22169633]"
"ENSXETG00000046080" "" "Chr7" 50725244 50726359 ""
"ENSXETG00000015645" "clptm1l" "Chr6" 58828033 58849549 "CLPTM1-like [Source:Xenbase;Acc:XB-GENE-942384]"
"ENSXETG00000049404" "" "Chr7" 126454819 126459490 ""
"ENSXETG00000022055" "ppan" "Chr3" 137053877 137062993 "peter pan homolog [Source:Xenbase;Acc:XB-GENE-6465745]"
"ENSXETG00000022798" "sostdc1" "Chr6" 37245480 37250960 "sclerostin domain containing 1 [Source:Xenbase;Acc:XB-GENE-478256]"
"ENSXETG00000048400" "" "Chr7" 45415801 45416908 ""
"ENSXETG00000037506" "" "Chr6" 4072858 4091115 ""
"ENSXETG00000009248" "trim29" "Chr7" 79152510 79182341 "tripartite motif containing 29 [Source:Xenbase;Acc:XB-GENE-490036]"
"ENSXETG00000045827" "plec" "Chr6" 152757709 152972466 "plectin [Source:Xenbase;Acc:XB-GENE-6459396]"
"ENSXETG00000018934" "ctnnal1" "Chr6" 76847232 77056841 "catenin alpha-like 1 [Source:Xenbase;Acc:XB-GENE-5815188]"
"ENSXETG00000020444" "dsp" "Chr6" 89172386 89212640 "desmoplakin [Source:Xenbase;Acc:XB-GENE-492195]"
"ENSXETG00000009858" "tmem8b" "Chr1" 215157062 215182592 "transmembrane protein 8B [Source:Xenbase;Acc:XB-GENE-5943810]"
"ENSXETG00000045251" "" "Chr6" 11229735 11284788 ""
"ENSXETG00000024199" "znf143" "Chr4" 6958669 6989620 "zinc finger protein 143 [Source:Xenbase;Acc:XB-GENE-1012504]"
"ENSXETG00000004839" "maob" "Chr2" 56048865 56101543 "monoamine oxidase B [Source:Xenbase;Acc:XB-GENE-949917]"
"ENSXETG00000045316" "" "Chr7" 102754716 102756482 ""
"ENSXETG00000046144" "fkbp2" "Chr4" 35490381 35515957 "FKBP prolyl isomerase 2 [Source:Xenbase;Acc:XB-GENE-958376]"
"ENSXETG00000009482" "pdcd11" "Chr7" 28561144 28590999 "programmed cell death 11 [Source:Xenbase;Acc:XB-GENE-967218]"
"ENSXETG00000023290" "hsf2" "Chr5" 65324671 65348240 "heat shock transcription factor 2 [Source:Xenbase;Acc:XB-GENE-954977]"
"ENSXETG00000017925" "adamts8" "Chr7" 70083001 70093614 ""
"ENSXETG00000018403" "" "Chr6" 4128029 4129858 ""
"ENSXETG00000037668" "" "Chr7" 719115 719552 ""
"ENSXETG00000049320" "" "Chr8" 147027333 147032925 ""
"ENSXETG00000003683" "pth1r" "Chr6" 11355696 11584167 "parathyroid hormone 1 receptor [Source:Xenbase;Acc:XB-GENE-957445]"
"ENSXETG00000014266" "psmc4" "Chr7" 126477351 126484217 "proteasome 26S subunit, ATPase 4 [Source:Xenbase;Acc:XB-GENE-5855370]"
"ENSXETG00000035912" "" "Chr1" 215198438 215198962 ""
"ENSXETG00000011112" "hes5.9" "Chr7" 99555967 99558334 "hairy and enhancer of split 5, 9 [Source:Xenbase;Acc:XB-GENE-22064044]"
"ENSXETG00000021922" "pfkp" "Chr6" 20239785 20328080 "phosphofructokinase, platelet [Source:Xenbase;Acc:XB-GENE-484391]"
"ENSXETG00000040927" "" "Chr7" 729013 729435 ""
"ENSXETG00000031232" "dsg1" "Chr6" 111552889 111588063 "desmoglein 1 [Source:Xenbase;Acc:XB-GENE-984631]"
"ENSXETG00000010925" "siglecl1" "Chr7" 121012188 121278519 ""
"ENSXETG00000020145" "zdhhc3" "Chr6" 55073138 55103760 "zinc finger DHHC-type containing 3 [Source:Xenbase;Acc:XB-GENE-945752]"
"ENSXETG00000048612" "" "Chr8" 147029455 147032859 ""
"ENSXETG00000049300" "" "Chr7" 133315204 133317227 ""
"ENSXETG00000003407" "" "Chr6" 4152749 4154596 ""
"ENSXETG00000002529" "evl" "Chr8" 96441735 96531145 "Enah/Vasp-like [Source:Xenbase;Acc:XB-GENE-988623]"
"ENSXETG00000034854" "atp5mk" "Chr7" 28591217 28598312 "ATP synthase membrane subunit k [Source:Xenbase;Acc:XB-GENE-988869]"
"ENSXETG00000043176" "XB22166267 [provisional]" "Chr1" 215199755 215206020 ""
"ENSXETG00000022797" "syf2" "Chr6" 37286521 37293943 "SYF2 pre-mRNA splicing factor [Source:Xenbase;Acc:XB-GENE-920839]"
"ENSXETG00000011111" "hes5.10" "Chr7" 99569770 99572704 "hairy and enhancer of split 5 10 [Source:Xenbase;Acc:XB-GENE-876529]"
"ENSXETG00000048497" "" "Chr7" 122027989 122028570 ""
"ENSXETG00000022756" "" "Chr5" 95759777 95782698 ""
"ENSXETG00000015558" "kif21a" "Chr3" 75079935 75185916 "kinesin family member 21A [Source:Xenbase;Acc:XB-GENE-1010599]"
"ENSXETG00000007198" "nudt22" "Chr4" 35521761 35541467 "nudix hydrolase 22 [Source:Xenbase;Acc:XB-GENE-5961541]"
"ENSXETG00000042522" "ETNK1" "Chr3" 1388189 1415156 "ethanolamine kinase 1 [Source:HGNC Symbol;Acc:HGNC:24649]"
"ENSXETG00000026094" "ercc1" "Chr7" 59215811 59251307 "excision repair cross-complementation group 1 [Source:Xenbase;Acc:XB-GENE-5895462]"
"ENSXETG00000047438" "" "Chr3" 152168303 152173683 ""
"ENSXETG00000048566" "" "Chr7" 86392819 86393850 ""
"ENSXETG00000020447" "snrnp48" "Chr6" 89222809 89231497 "small nuclear ribonucleoprotein, U11/U12 48KDa subunit [Source:Xenbase;Acc:XB-GENE-5867840]"
"ENSXETG00000016992" "" "Chr8" 117008228 117033475 ""
"ENSXETG00000044932" "" "Chr6" 4219344 4224395 ""
"ENSXETG00000038968" "maoa" "Chr2" 56131833 56223292 "monoamine oxidase A [Source:Xenbase;Acc:XB-GENE-5749883]"
"ENSXETG00000006660" "ccne2" "Chr6" 130651556 130658277 "cyclin E2 [Source:Xenbase;Acc:XB-GENE-923043]"
"ENSXETG00000011394" "taf5" "Chr7" 28599197 28609851 "TATA-box binding protein associated factor 5 [Source:Xenbase;Acc:XB-GENE-1004611]"
"ENSXETG00000032537" "pkd1l1" "Chr6" 58857535 58931588 "polycystin 1 like 1, transient receptor potential channel interacting [Source:Xenbase;Acc:XB-GENE-480146]"
"ENSXETG00000043276" "" "Chr1" 215211086 215228721 ""
"ENSXETG00000047967" "" "Chr7" 121830393 121830794 ""
"ENSXETG00000011113" "zbtb48" "Chr7" 99583436 99594533 "zinc finger and BTB domain containing 48 [Source:Xenbase;Acc:XB-GENE-984069]"
"ENSXETG00000017842" "neurl4" "Chr3" 153537138 153561333 "neuralized E3 ubiquitin protein ligase 4 [Source:Xenbase;Acc:XB-GENE-5825550]"
"ENSXETG00000017921" "zbtb44" "Chr7" 70132570 70177546 "zinc finger and BTB domain containing 44 [Source:Xenbase;Acc:XB-GENE-1033035]"
"ENSXETG00000007071" "bmp5" "Chr5" 95891702 95962252 "bone morphotic protein 5 [Source:Xenbase;Acc:XB-GENE-479371]"
"ENSXETG00000023346" "snx9" "Chr5" 52529325 52595466 "sorting nexin 9 [Source:Xenbase;Acc:XB-GENE-948354]"
"ENSXETG00000007391" "mllt10" "Chr6" 27075553 27225467 "MLLT10, histone lysine methyltransferase DOT1L cofactor [Source:Xenbase;Acc:XB-GENE-6408100]"
"ENSXETG00000037398" "" "Chr7" 112499108 112502473 ""
"ENSXETG00000049484" "" "Chr7" 126500156 126510838 ""
"ENSXETG00000003682" "myl3" "Chr6" 11681463 11864610 "myosin light chain 3 [Source:Xenbase;Acc:XB-GENE-946570]"
"ENSXETG00000024477" "XB5730115 [provisional]" "Chr8" 117050443 117057047 "uncharacterized XB5730115 [Source:Xenbase;Acc:XB-GENE-5730116]"
"ENSXETG00000011114" "klhl21" "Chr7" 99599458 99616304 "kelch like family member 21 [Source:Xenbase;Acc:XB-GENE-5802687]"
"ENSXETG00000019036" "uts2rl3" "Chr7" 104277230 104278354 "urotensin-2 receptor-like 3 [Source:Xenbase;Acc:XB-GENE-22169669]"
"ENSXETG00000041917" "ybx2" "Chr3" 153497601 153504056 "Y-box binding protein 2 [Source:Xenbase;Acc:XB-GENE-5798907]"
"ENSXETG00000031203" "mfsd1" "Chr5" 115183654 115209409 "major facilitator superfamily domain containing 1 [Source:Xenbase;Acc:XB-GENE-1011077]"
"ENSXETG00000034243" "dsg2" "Chr6" 111618486 111648838 "desmoglein 2 [Source:Xenbase;Acc:XB-GENE-984606]"
"ENSXETG00000038066" "pcgf6" "Chr7" 28611135 28632730 "polycomb group ring finger 6 [Source:Xenbase;Acc:XB-GENE-6258271]"
"ENSXETG00000048650" "" "Chr7" 69093375 69095856 ""
"ENSXETG00000048461" "" "Chr7" 126513564 126519582 ""
"ENSXETG00000016987" "" "Chr8" 117307039 117312221 ""
"ENSXETG00000031315" "XB5896327 [provisional:trim25]" "Chr6" 4189033 4224333 "provisional ortholog of tripartite motif containing 25 [Source:Xenbase;Acc:XB-GENE-5896328]"
"ENSXETG00000006665" "tp53inp1" "Chr6" 130675453 130681166 "tumor protein p53 inducible nuclear protein 1 [Source:Xenbase;Acc:XB-GENE-959922]"
"ENSXETG00000007183" "vegfb" "Chr4" 35541079 35621160 "vascular endothelial growth factor B [Source:Xenbase;Acc:XB-GENE-483494]"
"ENSXETG00000045705" "" "Chr7" 92609903 92612698 ""
"ENSXETG00000046207" "wee1" "Chr4" 7013873 7027744 "WEE1 G2 checkpoint kinase [Source:Xenbase;Acc:XB-GENE-6455482]"
"ENSXETG00000036446" "abcd2" "Chr3" 75222744 75253815 "ATP binding cassette subfamily D member 2 [Source:Xenbase;Acc:XB-GENE-6467268]"
"ENSXETG00000002528" "degs2" "Chr8" 96533029 96546775 "delta(4)-desaturase, sphingolipid 2 [Source:Xenbase;Acc:XB-GENE-977920]"
"ENSXETG00000024212" "chfr" "Chr1" 155563104 155600000 "checkpoint with forkhead and ring finger domains, E3 ubiquitin protein ligase [Source:Xenbase;Acc:XB-GENE-998659]"
"ENSXETG00000007070" "hmgcll1" "Chr5" 96031091 96077914 "3-hydroxymethyl-3-methylglutaryl-CoA lyase-like 1 [Source:Xenbase;Acc:XB-GENE-952336]"
"ENSXETG00000036444" "faap20" "Chr7" 91382511 91401448 "FA core complex associated protein 20 [Source:Xenbase;Acc:XB-GENE-22068398]"
"ENSXETG00000033741" "dlgap1" "Chr6" 106712882 106871347 "discs, large homolog-associated protein 1 [Source:Xenbase;Acc:XB-GENE-876989]"
"ENSXETG00000045010" "" "Chr7" 133537549 133547313 ""
"ENSXETG00000014270" "" "Chr7" 126524520 126536240 ""
"ENSXETG00000034664" "" "Chr7" 59300349 59301347 ""
"ENSXETG00000009478" "ina" "Chr7" 28652446 28663170 "internexin neuronal intermediate filament protein alpha [Source:Xenbase;Acc:XB-GENE-492716]"
"ENSXETG00000006658" "dpy19l4" "Chr6" 130703748 130727979 "dpy-19-like 4 [Source:Xenbase;Acc:XB-GENE-6034528]"
"ENSXETG00000007644" "fut8" "Chr8" 119662179 119801898 "fucosyltransferase 8 (alpha (1,6) fucosyltransferase) [Source:Xenbase;Acc:XB-GENE-954943]"
"ENSXETG00000048418" "" "Chr7" 133391153 133393195 ""
"ENSXETG00000035377" "" "Chr6" 152974398 153015632 ""
"ENSXETG00000037477" "" "Chr6" 11793576 11794300 ""
"ENSXETG00000031986" "c12orf40" "Chr3" 75255880 75273394 ""
"ENSXETG00000015646" "tns3" "Chr6" 58936921 59048596 "tensin 3 [Source:Xenbase;Acc:XB-GENE-1011198]"
"ENSXETG00000048234" "gtf2h5" "Chr5" 52598900 52605338 "ral transcription factor IIH subunit 5 [Source:Xenbase;Acc:XB-GENE-1014331]"
"ENSXETG00000044372" "" "Chr3" 152537256 152538401 ""
"ENSXETG00000002527" "yy1" "Chr8" 96546615 96566115 "YY1 transcription factor [Source:Xenbase;Acc:XB-GENE-961263]"
"ENSXETG00000048139" "" "Chr7" 105822754 105824672 ""
"ENSXETG00000048794" "" "Chr7" 126564057 126565022 ""
"ENSXETG00000004016" "" "Chr7" 121185269 121220145 ""
"ENSXETG00000023292" "serinc1.1" "Chr5" 65327432 65364044 "serine incorporator 1, 1 [Source:Xenbase;Acc:XB-GENE-954990]"
"ENSXETG00000037756" "" "Chr6" 4211541 4219772 ""
"ENSXETG00000037763" "" "Chr6" 11804898 11809698 ""
"ENSXETG00000042775" "" "Chr7" 60675364 60676386 ""
"ENSXETG00000032222" "" "Chr3" 146390738 146399575 ""
"ENSXETG00000004725" "ttr" "Chr6" 111651450 111690537 "transthyretin [Source:Xenbase;Acc:XB-GENE-479395]"
"ENSXETG00000022059" "p2ry11" "Chr3" 137068108 137087596 "purinergic receptor P2Y, G-protein coupled, 11 [Source:Xenbase;Acc:XB-GENE-6465757]"
"ENSXETG00000026458" "sox5" "Chr3" 1492566 1653877 "SRY-box 5 [Source:Xenbase;Acc:XB-GENE-487032]"
"ENSXETG00000032124" "enam" "Chr1" 79499896 79515904 "enamelin [Source:Xenbase;Acc:XB-GENE-6453554]"
"ENSXETG00000015550" "slc2a13" "Chr3" 75274393 75342032 "solute carrier family 2 member 13 [Source:Xenbase;Acc:XB-GENE-492054]"
"ENSXETG00000011141" "phf13" "Chr7" 99635855 99646787 "PHD finger protein 13 [Source:Xenbase;Acc:XB-GENE-951412]"
"ENSXETG00000023344" "serac1" "Chr5" 52604991 52642848 "serine active site containing 1 [Source:Xenbase;Acc:XB-GENE-6041738]"
"ENSXETG00000002872" "" "Chr7" 110912382 110912891 ""
"ENSXETG00000036615" "slc25a29" "Chr8" 96583827 96600773 "solute carrier family 25 (mitochondrial carnitine/acylcarnitine carrier), member 29 [Source:Xenbase;Acc:XB-GENE-5763797]"
"ENSXETG00000044513" "" "Chr6" 12145981 12147434 ""
"ENSXETG00000014097" "rarres1" "Chr5" 115232420 115271879 "retinoic acid receptor responder (tazarotene induced) 1 [Source:Xenbase;Acc:XB-GENE-1011086]"
"ENSXETG00000046401" "tgif1" "Chr6" 106883335 106897894 "TGFB induced factor homeobox 1 [Source:Xenbase;Acc:XB-GENE-853021]"
"ENSXETG00000038243" "fxyd1" "Chr7" 126584156 126604625 "FXYD domain containing ion transport regulator 1 [Source:Xenbase;Acc:XB-GENE-5747387]"
"ENSXETG00000015999" "prkcz" "Chr7" 91403207 91514901 "protein kinase C zeta [Source:Xenbase;Acc:XB-GENE-494709]"
"ENSXETG00000007197" "dnajc4" "Chr4" 35541169 35583144 "DnaJ heat shock protein family (Hsp40) member C4 [Source:Xenbase;Acc:XB-GENE-994193]"
"ENSXETG00000013956" "mthfd1l" "Chr5" 44753941 44885269 "methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1 like [Source:Xenbase;Acc:XB-GENE-1011645]"
"ENSXETG00000042951" "" "Chr7" 46096615 46097742 ""
"ENSXETG00000000331" "ambn" "Chr1" 79526927 79536220 "ameloblastin [Source:Xenbase;Acc:XB-GENE-853786]"
"ENSXETG00000048910" "" "Chr3" 129930486 129945625 ""
"ENSXETG00000045159" "" "Chr6" 4227709 4466421 ""
"ENSXETG00000049194" "" "Chr6" 12151082 12151819 ""
"ENSXETG00000002525" "slc25a47" "Chr8" 96600981 96618102 "solute carrier family 25 member 47 [Source:Xenbase;Acc:XB-GENE-6041480]"
"ENSXETG00000015656" "igfbp1" "Chr6" 59061014 59065928 "insulin like growth factor binding protein 1 [Source:Xenbase;Acc:XB-GENE-485497]"
"ENSXETG00000040893" "" "Chr7" 46727865 46729381 ""
"ENSXETG00000024196" "swap70" "Chr4" 7032698 7074049 "switching B cell complex subunit SWAP70 [Source:Xenbase;Acc:XB-GENE-988796]"
"ENSXETG00000006636" "" "Chr6" 130734636 130780519 ""
"ENSXETG00000017432" "cabp4" "Chr7" 59341292 59441033 "calcium binding protein 4 [Source:Xenbase;Acc:XB-GENE-6074603]"
"ENSXETG00000043503" "" "Chr7" 46758732 46761527 ""
"ENSXETG00000032213" "" "Chr3" 146415511 146421955 ""
"ENSXETG00000020146" "ezh2" "Chr6" 55123590 55172846 "enhancer of zeste 2 polycomb repressive complex 2 subunit [Source:Xenbase;Acc:XB-GENE-956215]"
"ENSXETG00000015544" "lrrk2" "Chr3" 75385291 75477700 "leucine-rich repeat kinase 2 [Source:Xenbase;Acc:XB-GENE-5768572]"
"ENSXETG00000045172" "" "Chr6" 76956160 76988044 ""
"ENSXETG00000037613" "" "Chr6" 12162169 12163055 ""
"ENSXETG00000004726" "b4galt6" "Chr6" 111701894 111727113 "UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 6 [Source:Xenbase;Acc:XB-GENE-984613]"
"ENSXETG00000036069" "" "Chr1" 79541292 79545704 ""
"ENSXETG00000004852" "cask" "Chr2" 56483592 56653847 "calcium/calmodulin-dependent serine protein kinase (MAGUK family) [Source:Xenbase;Acc:XB-GENE-1014725]"
"ENSXETG00000047528" "" "Chr7" 30641388 30642893 ""
"ENSXETG00000009475" "nt5c2" "Chr7" 28682187 28734135 "5'-nucleotidase, cytosolic II [Source:NCBI gene (formerly Entrezgene);Acc:548490]"
"ENSXETG00000040668" "lrrc72" "Chr6" 37294014 37306966 "leucine rich repeat containing 72 [Source:Xenbase;Acc:XB-GENE-22068673]"
"ENSXETG00000016869" "lgi4" "Chr7" 126623586 126656650 "leucine-rich repeat LGI family member 4 [Source:Xenbase;Acc:XB-GENE-1013883]"
"ENSXETG00000040568" "" "Chr7" 7090909 7095340 ""
"ENSXETG00000003909" "tmem229b" "Chr8" 117771771 117829773 "transmembrane protein 229B [Source:Xenbase;Acc:XB-GENE-987311]"
"ENSXETG00000002524" "wars1" "Chr8" 96622259 96637207 "tryptophanyl-tRNA synthetase 1 [Source:Xenbase;Acc:XB-GENE-954237]"
"ENSXETG00000006922" "ss18" "Chr6" 110330646 110350322 "synovial sarcoma translocation, chromosome 18 [Source:Xenbase;Acc:XB-GENE-995006]"
"ENSXETG00000040225" "" "Chr7" 31162646 31164013 ""
"ENSXETG00000003123" "cdk1" "Chr7" 16802004 16812063 "cyclin-dependent kinase 1 [Source:Xenbase;Acc:XB-GENE-482750]"
"ENSXETG00000043919" "" "Chr6" 4227709 4325446 ""
"ENSXETG00000042274" "mpv17" "Chr5" 162320433 162342172 "mitochondrial inner membrane protein MPV17 [Source:Xenbase;Acc:XB-GENE-6454608]"
"ENSXETG00000048408" "" "Chr7" 31231303 31232325 ""
"ENSXETG00000015663" "adcy1" "Chr6" 59084938 59179529 "adenylate cyclase 1 (brain) [Source:Xenbase;Acc:XB-GENE-950909]"
"ENSXETG00000027008" "eif3g" "Chr3" 137090827 137101388 "eukaryotic translation initiation factor 3 subunit G [Source:Xenbase;Acc:XB-GENE-6070198]"
"ENSXETG00000007394" "skida1" "Chr6" 27216254 27284688 "SKI/DACH domain containing 1 [Source:NCBI gene (formerly Entrezgene);Acc:100145143]"
"ENSXETG00000007196" "trpt1" "Chr4" 35621846 35642863 "tRNA phosphotransferase 1 [Source:Xenbase;Acc:XB-GENE-994188]"
"ENSXETG00000001622" "hcrtr2" "Chr5" 96066962 96134039 "hypocretin (orexin) receptor 2 [Source:Xenbase;Acc:XB-GENE-952341]"
"ENSXETG00000043714" "" "Chr7" 7214917 7215778 ""
"ENSXETG00000000332" "rchy1" "Chr1" 79549495 79563238 "ring finger and CHY zinc finger domain containing 1 [Source:Xenbase;Acc:XB-GENE-956534]"
"ENSXETG00000044521" "" "Chr7" 94498644 94499666 ""
"ENSXETG00000023881" "kif9" "Chr6" 12217484 12233011 "kinesin family member 9 [Source:Xenbase;Acc:XB-GENE-995481]"
"ENSXETG00000047120" "" "Chr6" 4251138 4251509 ""
"ENSXETG00000022796" "ankmy2" "Chr6" 37309483 37386746 "ankyrin repeat and MYND domain containing 2 [Source:Xenbase;Acc:XB-GENE-940733]"
"ENSXETG00000011143" "dnajc11" "Chr7" 99680833 99802018 "DnaJ heat shock protein family (Hsp40) member C11 [Source:Xenbase;Acc:XB-GENE-942676]"
"ENSXETG00000046049" "" "Chr7" 105660671 105662119 ""
"ENSXETG00000044859" "" "Chr7" 59477033 59478875 ""
"ENSXETG00000043698" "fxyd3" "Chr7" 126669790 126691475 "FXYD domain-containing ion transport regulator 3 [Source:NCBI gene (formerly Entrezgene);Acc:733884]"
"ENSXETG00000049406" "" "Chr8" 146964045 146994747 ""
"ENSXETG00000019447" "XB5961956 [provisional]" "Chr7" 121297528 121385994 "uncharacterized XB5961956 [Source:Xenbase;Acc:XB-GENE-5961957]"
"ENSXETG00000047315" "" "Chr7" 78889690 78894059 ""
"ENSXETG00000013655" "oaz1" "Chr1" 102566206 102573559 "ornithine decarboxylase antizyme 1 [Source:Xenbase;Acc:XB-GENE-490737]"
"ENSXETG00000009464" "cnnm2" "Chr7" 28751985 28845147 "cyclin and CBS domain divalent metal cation transport mediator 2 [Source:Xenbase;Acc:XB-GENE-956710]"
"ENSXETG00000001621" "fam83b" "Chr5" 96152898 96190944 "family with sequence similarity 83 member B [Source:Xenbase;Acc:XB-GENE-6041422]"
"ENSXETG00000040443" "" "Chr7" 79378250 79379719 ""
"ENSXETG00000027692" "fermt3" "Chr4" 35641036 35653952 "FERM domain containing kindlin 3 [Source:Xenbase;Acc:XB-GENE-1013715]"
"ENSXETG00000001204" "colec11" "Chr5" 135324786 135350161 "collectin subfamily member 11 [Source:Xenbase;Acc:XB-GENE-952506]"
"ENSXETG00000044512" "" "Chr3" 1549620 1550819 ""
"ENSXETG00000006979" "" "Chr7" 7218857 7292054 ""
"ENSXETG00000029422" "U4" "Chr7" 19499646 19499795 "U4 spliceosomal RNA [Source:RFAM;Acc:RF00015]"
"ENSXETG00000045260" "" "Chr7" 76166527 76169135 ""
"ENSXETG00000035043" "amh" "Chr1" 102611956 102623242 "anti-Mullerian hormone [Source:Xenbase;Acc:XB-GENE-6458638]"
